temperature,humidity,rainfall,wind_speed,pressure,disaster_type
17.3,83.0,0.13,38.5,1005.0,Storm
27.3,58.0,0.0,16.9,1012.0,Normal
12.15,94.0,35.2,13.5,998.25,HeavyRain
29.3,45.0,0.0,9.7,1013.0,Normal
23.3,31.0,0.0,18.7,1026.0,Normal
22.45,79.0,46.0,15.0,1012.75,HeavyRain
27.9,80.0,0.0,30.2,1010.0,Storm
22.4,73.0,21.8,16.5,1013.4,HeavyRain
15.45,86.0,32.0,17.5,1004.35,HeavyRain
21.3,40.0,0.0,24.8,1021.0,Normal
14.1,94.0,0.0,35.6,1001.0,Storm
28.5,65.0,0.0,22.7,1003.0,Normal
25.6,10.0,0.0,32.4,1003.0,Storm
24.4,54.0,0.0,17.3,1010.0,Normal
46.1,10.0,0.0,33.1,991.0,Heatwave
19.3,83.0,0.01,31.0,1011.0,Storm
42.0,13.0,0.0,11.2,1008.0,Heatwave
16.549999999999997,74.5,27.8,32.0,1025.35,HeavyRain
29.1,75.0,0.32,32.8,1011.0,Storm
40.3,23.0,0.0,22.0,1007.0,Heatwave
7.1,81.0,0.06,56.9,982.0,Storm
21.1,46.0,0.0,7.2,1022.0,Normal
24.85,50.5,21.4,15.0,1009.6,HeavyRain
13.3,94.0,0.41,34.2,1006.0,Storm
14.25,71.5,20.2,21.5,1021.0,HeavyRain
28.3,54.0,0.0,20.2,1013.0,Normal
24.1,57.0,0.0,22.3,1022.0,Normal
27.2,51.0,0.0,9.7,1017.0,Normal
24.8,39.0,0.0,9.4,1021.0,Normal
30.2,16.0,0.0,31.7,1010.0,Storm
16.2,85.5,45.6,33.5,1018.05,HeavyRain
29.1,58.0,0.16,19.1,1013.0,Normal
21.0,40.0,0.0,23.0,1015.0,Normal
27.4,62.0,0.01,31.0,1011.0,Storm
30.4,62.0,2.17,5.4,1008.0,Normal
40.1,26.0,0.0,9.4,1005.0,Heatwave
23.2,44.0,0.95,12.2,1011.0,Normal
13.2,75.5,32.8,13.5,1024.25,HeavyRain
14.4,65.5,26.0,14.0,1024.3000000000002,HeavyRain
28.2,84.0,0.1,36.4,1009.0,Storm
28.0,82.0,2.03,31.0,1008.0,Storm
28.2,70.0,0.0,5.4,1011.0,Normal
29.9,33.0,0.0,30.2,1011.0,Storm
41.3,9.0,0.0,34.2,1005.0,Heatwave
20.3,49.0,0.0,14.4,1022.0,Normal
18.1,52.0,0.15,33.5,1008.0,Storm
40.0,22.0,0.0,30.6,997.0,Heatwave
23.5,81.0,189.0,30.5,1007.9,HeavyRain
22.8,72.5,37.0,17.0,1012.45,HeavyRain
18.2,87.5,37.8,30.5,1006.8,HeavyRain
-10.9,72.0,0.0,31.3,1011.0,Storm
21.1,78.0,0.0,36.0,1012.0,Storm
10.6,73.5,23.4,31.5,1011.85,HeavyRain
30.1,70.0,0.0,5.8,1008.0,Normal
26.3,89.0,0.02,43.6,1012.0,Storm
23.2,65.0,0.19,3.6,1020.0,Normal
16.1,82.0,0.03,31.3,1012.0,Storm
41.2,7.0,0.0,37.1,999.0,Heatwave
21.2,70.5,38.6,13.0,1016.4,HeavyRain
26.4,60.0,0.01,19.8,1014.0,Normal
40.2,23.0,0.0,11.5,1005.0,Heatwave
14.8,77.0,21.4,31.5,1014.2,HeavyRain
7.3,87.0,0.2,34.2,989.0,Storm
10.3,82.0,0.4,37.8,995.0,Storm
28.0,84.0,0.25,31.7,1007.0,Storm
41.2,10.0,0.0,24.8,999.0,Heatwave
27.25,77.5,38.8,33.0,1004.7,HeavyRain
42.7,13.0,0.0,19.8,1004.0,Heatwave
22.1,50.0,0.0,18.4,1029.0,Normal
10.3,100.0,0.03,38.9,1011.0,Storm
31.4,33.0,0.0,22.0,1013.0,Normal
14.85,91.5,31.8,21.5,1019.05,HeavyRain
43.2,12.0,0.0,29.9,997.0,Heatwave
13.6,97.5,35.4,57.5,1003.4,HeavyRain
34.4,56.0,0.02,8.3,1007.0,Normal
27.2,66.0,0.0,57.2,1011.0,Storm
3.2,70.0,0.0,33.5,999.0,Storm
43.8,15.0,0.0,27.4,998.0,Heatwave
41.1,15.0,0.0,37.4,1002.0,Storm
27.4,73.0,0.0,32.4,1010.0,Storm
28.3,70.0,0.0,18.0,1012.0,Normal
25.2,32.0,0.0,10.1,1013.0,Normal
27.2,79.0,0.11,33.8,1010.0,Storm
22.05,92.5,45.6,14.0,1017.05,HeavyRain
35.0,19.0,0.0,30.6,1010.0,Storm
25.25,88.0,53.2,18.5,1005.95,HeavyRain
30.1,70.0,0.05,18.0,1008.0,Normal
26.3,74.0,0.04,31.0,1012.0,Storm
12.15,80.5,24.0,11.0,1017.7,HeavyRain
24.25,86.5,172.2,28.0,1002.3,HeavyRain
26.25,91.5,56.8,26.5,1000.4,HeavyRain
28.2,66.0,0.0,22.7,1017.0,Normal
29.2,70.0,0.0,11.2,1012.0,Normal
31.4,46.0,0.0,6.1,1009.0,Normal
30.3,52.0,0.0,15.8,1015.0,Normal
11.0,94.5,35.6,9.0,1003.6,HeavyRain
41.3,10.0,0.0,16.6,1006.0,Heatwave
33.2,26.0,0.0,36.7,1012.0,Storm
29.3,75.0,0.02,36.4,1009.0,Storm
14.35,83.5,36.4,19.5,1002.75,HeavyRain
17.4,63.0,0.43,39.6,1002.0,Storm
29.0,34.0,0.16,13.3,1009.0,Normal
33.3,47.0,0.0,30.2,1012.0,Storm
23.9,30.0,0.0,15.5,1021.0,Normal
28.1,48.0,0.0,5.8,1013.0,Normal
25.1,74.0,0.0,34.6,1012.0,Storm
27.3,44.0,0.01,3.6,1010.0,Normal
44.0,18.0,0.0,23.8,1000.0,Heatwave
18.75,89.5,36.0,14.0,1012.7,HeavyRain
24.1,32.0,0.0,6.8,1016.0,Normal
27.05,80.5,26.6,7.5,1010.95,HeavyRain
26.3,89.0,0.07,34.9,1012.0,Storm
25.1,57.0,0.0,9.4,1011.0,Normal
16.2,72.0,0.0,47.2,1011.0,Storm
19.75,46.5,22.6,19.5,1012.05,HeavyRain
29.2,58.0,0.05,3.6,1016.0,Normal
28.3,74.0,0.01,37.1,1010.0,Storm
18.35,97.5,24.2,52.5,1022.95,HeavyRain
32.0,59.0,1.16,7.9,1006.0,Normal
16.0,100.0,0.27,32.8,1011.0,Storm
23.3,45.0,0.0,13.0,1015.0,Normal
35.4,44.0,0.14,34.9,1001.0,Storm
8.0,71.0,0.34,37.1,1006.0,Storm
23.6,41.0,0.11,13.0,1003.0,Normal
3.2,93.0,0.06,30.6,1005.0,Storm
15.45,58.5,20.4,24.0,1011.25,HeavyRain
10.25,82.0,45.4,33.5,1007.1,HeavyRain
27.7,87.5,29.2,14.0,1004.55,HeavyRain
20.4,78.0,0.0,33.5,1012.0,Storm
40.4,11.0,0.0,25.6,1004.0,Heatwave
28.1,64.0,0.0,30.6,1012.0,Storm
41.7,9.0,0.0,32.0,997.0,Storm
13.05,53.5,20.6,34.5,1006.65,HeavyRain
22.1,48.0,0.0,5.4,1012.0,Normal
18.15,93.5,71.6,25.0,991.55,HeavyRain
27.75,82.5,24.2,16.5,1005.75,HeavyRain
43.5,7.0,0.0,25.6,998.0,Heatwave
30.0,60.0,0.0,23.4,1012.0,Normal
35.3,42.0,0.0,33.5,1005.0,Storm
16.45,93.5,21.0,15.0,1011.3,HeavyRain
22.2,38.0,0.0,14.0,1011.0,Normal
18.95,89.5,26.6,28.0,1013.05,HeavyRain
29.2,70.0,0.01,31.3,1011.0,Storm
27.9,70.0,0.02,8.3,1007.0,Normal
20.2,65.0,1.34,9.0,1012.0,Normal
14.35,91.5,113.4,28.5,1019.35,HeavyRain
28.1,66.0,0.02,18.0,1010.0,Normal
25.5,91.0,3.11,44.3,1007.0,Storm
22.2,46.0,0.0,7.9,1027.0,Normal
29.0,12.0,0.0,32.4,1010.0,Storm
22.1,69.0,0.0,19.1,1026.0,Normal
16.9,72.0,25.6,33.0,1006.75,HeavyRain
40.1,20.0,0.0,19.4,1001.0,Heatwave
21.3,64.0,0.02,8.6,1031.0,Normal
34.3,56.0,0.0,9.7,1007.0,Normal
17.0,86.5,166.8,28.0,1009.25,HeavyRain
29.4,89.0,0.2,31.0,1012.0,Storm
41.0,6.0,0.0,11.2,1009.0,Heatwave
8.2,71.0,0.07,32.4,1005.0,Storm
7.4,81.0,1.32,30.6,998.0,Storm
13.1,82.0,0.0,30.2,1000.0,Storm
11.1,87.0,0.0,30.2,996.0,Storm
28.3,89.0,0.05,33.8,1006.0,Storm
2.1,80.0,0.09,31.7,997.0,Storm
18.3,85.5,31.8,26.0,1015.3,HeavyRain
28.5,77.0,0.02,30.6,996.0,Storm
27.8,69.0,0.0,30.6,1011.0,Storm
17.950000000000003,77.5,26.2,12.0,1011.0,HeavyRain
30.2,43.0,0.0,21.6,1009.0,Normal
26.65,93.0,44.6,17.5,1006.45,HeavyRain
20.25,78.0,159.8,26.0,1010.7,HeavyRain
11.65,62.5,44.0,36.0,1005.75,HeavyRain
34.1,44.0,0.0,13.7,1008.0,Normal
24.4,31.0,0.0,12.2,1018.0,Normal
29.2,66.0,0.0,27.0,1015.0,Normal
23.0,69.0,0.04,20.2,1007.0,Normal
27.9,70.0,0.01,26.6,1015.0,Normal
24.3,61.0,0.0,25.6,1015.0,Normal
1.2,80.0,0.04,32.8,1010.0,Storm
11.2,40.0,0.0,44.6,1004.0,Storm
30.3,43.0,0.21,9.0,1015.0,Normal
44.3,12.0,0.0,24.1,998.0,Heatwave
22.9,65.5,20.6,18.5,1010.95,HeavyRain
21.05,90.5,23.4,25.0,1019.15,HeavyRain
14.15,85.5,23.0,38.0,1027.1,HeavyRain
36.2,35.0,0.0,39.2,998.0,Storm
24.1,82.5,118.2,19.5,1016.7,HeavyRain
31.8,26.0,0.0,36.4,1010.0,Storm
28.3,69.0,0.0,32.8,1012.0,Storm
29.1,75.0,0.04,30.2,1009.0,Storm
40.0,10.0,0.0,16.9,1003.0,Heatwave
45.2,11.0,0.0,14.8,1003.0,Heatwave
25.9,94.5,131.4,32.0,1003.85,HeavyRain
9.1,93.0,0.07,34.2,998.0,Storm
30.3,55.0,0.0,3.6,1015.0,Normal
29.1,84.0,0.02,32.8,1007.0,Storm
26.1,74.0,0.0,33.1,1012.0,Storm
18.45,96.0,28.8,14.0,1016.05,HeavyRain
30.3,70.0,0.37,11.2,1010.0,Normal
40.0,17.0,0.0,19.1,1000.0,Heatwave
18.3,83.5,23.8,22.5,1019.05,HeavyRain
29.3,55.0,0.0,22.0,1012.0,Normal
20.0,82.5,76.8,13.5,1010.45,HeavyRain
32.1,56.0,0.05,9.0,1008.0,Normal
45.1,9.0,0.0,11.2,997.0,Heatwave
32.1,38.0,0.0,3.6,1009.0,Normal
7.2,45.0,0.0,45.0,1006.0,Storm
29.4,67.0,0.43,9.4,1013.0,Normal
-1.9,80.0,0.0,32.8,1004.0,Storm
23.1,53.0,0.0,14.4,1021.0,Normal
4.6,59.0,0.01,48.2,1001.0,Storm
30.3,66.0,0.01,9.0,1011.0,Normal
11.3,87.0,1.98,31.0,1010.0,Storm
43.2,5.0,0.0,8.3,1009.0,Heatwave
24.7,63.0,0.0,5.0,1001.0,Normal
29.3,75.0,0.12,38.9,1012.0,Storm
20.2,83.0,0.0,38.5,1012.0,Storm
29.2,89.0,0.93,33.1,1001.0,Storm
24.7,33.0,0.01,9.4,1008.0,Normal
43.0,7.0,0.0,23.4,1001.0,Heatwave
21.0,60.0,0.01,12.2,1024.0,Normal
26.4,83.0,268.6,13.0,1010.2,HeavyRain
21.4,70.0,0.0,11.5,1013.0,Normal
26.95,74.5,65.2,17.0,1009.6,HeavyRain
29.1,79.0,0.03,33.1,1011.0,Storm
40.1,20.0,0.03,6.8,1009.0,Heatwave
26.05,87.5,28.2,6.5,1007.2,HeavyRain
21.0,49.0,0.24,19.1,1014.0,Normal
14.35,62.5,32.6,18.5,1019.0,HeavyRain
28.7,85.0,0.03,33.5,1009.0,Storm
18.1,86.0,23.4,9.5,1020.7,HeavyRain
18.25,79.5,31.0,11.5,1011.5,HeavyRain
28.2,84.0,0.02,41.0,1001.0,Storm
43.9,8.0,0.0,15.1,998.0,Heatwave
21.2,56.0,0.05,12.2,1014.0,Normal
26.2,89.0,2.29,44.3,1010.0,Storm
11.55,100.0,25.8,21.0,1009.3,HeavyRain
31.0,41.0,0.0,34.9,1007.0,Storm
20.450000000000003,95.0,39.4,23.5,1015.2,HeavyRain
22.5,58.0,0.0,3.6,1013.0,Normal
22.5,80.0,44.4,12.0,1011.05,HeavyRain
11.95,76.5,32.6,26.5,1020.75,HeavyRain
25.45,49.0,29.2,12.0,1009.55,HeavyRain
31.2,63.0,3.65,4.7,1007.0,Normal
25.2,41.0,0.0,9.0,1022.0,Normal
26.2,65.0,0.77,10.8,1020.0,Normal
18.7,83.5,23.0,13.0,1017.6,HeavyRain
20.2,68.0,0.14,11.2,1010.0,Normal
15.95,83.5,24.2,4.5,1021.65,HeavyRain
30.2,70.0,0.0,14.4,1009.0,Normal
26.85,78.5,46.6,21.5,1011.85,HeavyRain
28.3,84.0,0.03,31.0,1010.0,Storm
29.65,65.0,29.0,16.0,1007.95,HeavyRain
40.5,12.0,0.0,3.6,1005.0,Heatwave
25.2,36.0,0.0,12.6,1018.0,Normal
22.4,50.0,0.0,3.6,1022.0,Normal
32.8,61.0,0.26,38.5,993.0,Storm
27.3,75.5,28.2,24.5,1012.5,HeavyRain
24.6,88.0,69.5,14.5,998.9,HeavyRain
31.0,66.0,0.0,18.7,1008.0,Normal
22.1,38.0,0.01,11.9,1017.0,Normal
18.75,83.5,81.8,12.0,1014.4,HeavyRain
30.1,70.0,0.0,27.7,1010.0,Normal
25.95,62.5,26.4,5.5,1015.05,HeavyRain
23.2,61.0,0.0,26.6,1016.0,Normal
28.7,67.0,27.6,13.0,1009.6,HeavyRain
14.4,80.0,23.0,31.5,1006.85,HeavyRain
45.0,10.0,0.0,13.0,1005.0,Heatwave
27.2,84.0,0.12,38.2,1006.0,Storm
29.2,84.0,0.02,32.0,1009.0,Storm
22.0,46.0,0.01,4.3,1020.0,Normal
18.2,64.0,0.0,36.4,1011.0,Storm
6.3,75.0,0.1,46.8,988.0,Storm
19.4,91.0,41.8,23.0,1014.55,HeavyRain
16.9,80.0,34.8,16.0,1026.3,HeavyRain
42.9,9.0,0.0,32.4,1001.0,Storm
10.25,75.5,24.2,35.0,1011.95,HeavyRain
28.0,42.0,0.0,8.6,1015.0,Normal
40.2,16.0,0.0,7.2,1003.0,Heatwave
22.2,46.0,0.0,37.1,1011.0,Storm
22.0,31.0,0.0,11.9,1019.0,Normal
31.1,55.0,0.0,6.8,1017.0,Normal
31.6,59.0,0.32,10.1,1005.0,Normal
30.0,62.0,0.01,19.8,1009.0,Normal
18.85,68.5,24.8,7.5,1023.3,HeavyRain
12.35,89.5,20.0,27.0,1013.2,HeavyRain
10.8,80.5,36.2,18.0,1002.75,HeavyRain
19.1,59.5,39.0,16.5,1007.4,HeavyRain
38.1,14.0,0.0,50.4,1002.0,Storm
8.1,86.5,21.4,21.5,1008.95,HeavyRain
6.5,78.0,0.07,38.9,1005.0,Storm
26.1,84.0,0.03,31.3,1012.0,Storm
25.0,65.0,0.42,11.2,1007.0,Normal
21.05,85.0,30.6,24.5,1010.7,HeavyRain
0.2,55.0,0.0,42.8,1008.0,Storm
44.1,8.0,0.0,34.2,999.0,Heatwave
28.1,74.0,0.01,31.0,1012.0,Storm
21.1,69.0,0.0,13.3,1018.0,Normal
12.15,91.5,49.6,30.5,995.7,HeavyRain
40.0,17.0,0.0,11.2,1000.0,Heatwave
14.25,88.0,31.4,10.0,1023.0,HeavyRain
27.2,70.0,0.0,13.0,1016.0,Normal
11.8,83.5,22.9,22.5,1008.3,HeavyRain
26.35,86.5,57.8,15.0,1010.55,HeavyRain
27.6,69.0,0.0,6.8,1009.0,Normal
29.4,58.0,0.0,20.5,1012.0,Normal
33.1,49.0,0.0,32.8,1010.0,Storm
29.2,68.0,0.45,13.3,1008.0,Normal
18.45,84.5,40.2,26.0,1017.35,HeavyRain
25.45,92.5,145.6,16.5,1006.7,HeavyRain
14.4,59.0,39.8,27.0,1006.25,HeavyRain
24.95,70.5,94.0,8.5,1012.75,HeavyRain
8.3,100.0,0.14,47.2,984.0,Storm
15.8,80.0,32.8,13.0,1016.4,HeavyRain
22.2,43.0,0.0,10.8,1016.0,Normal
12.7,89.5,60.2,51.5,1013.15,HeavyRain
32.2,38.0,0.0,32.8,1006.0,Storm
21.9,90.5,43.6,9.0,1012.25,HeavyRain
22.95,82.5,25.0,34.5,1012.65,HeavyRain
26.4,45.0,0.0,3.6,1018.0,Normal
20.4,40.0,0.0,18.0,1021.0,Normal
23.05,66.5,26.2,12.5,1008.0,HeavyRain
10.15,59.5,20.0,20.5,1016.6,HeavyRain
15.2,67.0,0.0,34.2,1009.0,Storm
33.2,41.0,0.0,3.6,1012.0,Normal
13.1,94.0,0.04,31.0,997.0,Storm
32.6,58.0,0.22,11.5,1008.0,Normal
28.1,84.0,0.01,31.0,1009.0,Storm
28.0,79.0,1.45,31.0,1007.0,Storm
15.35,93.0,22.2,10.0,1010.0,HeavyRain
19.15,87.0,65.0,18.5,1004.85,HeavyRain
27.1,51.0,0.01,25.9,1010.0,Normal
16.75,57.0,20.2,30.5,999.75,HeavyRain
30.8,39.0,0.0,3.6,1012.0,Normal
28.2,84.0,0.02,38.2,1007.0,Storm
13.0,88.0,0.29,42.1,1001.0,Storm
18.25,74.5,25.0,14.5,1010.0,HeavyRain
3.3,93.0,0.08,32.0,972.0,Storm
25.2,83.0,0.48,36.4,1012.0,Storm
26.1,65.0,0.0,25.9,1016.0,Normal
26.0,34.0,0.0,28.1,1018.0,Normal
9.0,80.0,22.2,28.5,1018.1,HeavyRain
32.8,9.0,0.0,32.4,1010.0,Storm
23.0,69.0,0.0,6.8,1021.0,Normal
1.4,51.0,0.0,37.1,999.0,Storm
22.6,65.0,0.0,8.6,1012.0,Normal
13.3,58.0,0.0,43.9,1008.0,Storm
23.0,53.0,0.0,20.9,1025.0,Normal
32.1,63.0,0.0,13.7,1003.0,Normal
40.4,30.0,0.0,25.9,993.0,Heatwave
27.4,74.5,23.8,15.0,1009.95,HeavyRain
41.0,6.0,0.0,14.8,1011.0,Heatwave
27.4,61.0,23.6,22.0,1007.9,HeavyRain
20.65,84.0,22.6,11.5,1004.55,HeavyRain
21.3,43.0,0.0,13.0,1012.0,Normal
22.2,53.0,0.06,9.0,1024.0,Normal
24.9,70.5,97.2,28.5,1016.0,HeavyRain
41.1,15.0,0.0,30.2,1003.0,Heatwave
14.3,82.0,0.05,36.0,1007.0,Storm
41.0,14.0,0.0,11.9,1007.0,Heatwave
45.4,11.0,0.0,11.2,996.0,Heatwave
10.0,61.0,31.4,24.5,1008.7,HeavyRain
23.4,53.0,0.0,19.1,1020.0,Normal
36.1,21.0,0.0,32.0,1009.0,Storm
42.0,18.0,0.0,6.1,996.0,Heatwave
28.4,73.0,37.2,13.5,1006.25,HeavyRain
12.55,56.5,20.6,19.5,1017.7,HeavyRain
22.5,67.0,0.0,7.9,1027.0,Normal
32.2,63.0,0.0,18.0,1009.0,Normal
21.0,69.0,0.07,14.8,1012.0,Normal
40.2,5.0,0.0,6.8,1007.0,Heatwave
38.3,16.0,0.0,38.9,1010.0,Storm
21.8,23.0,0.0,31.0,1011.0,Storm
21.85,93.5,41.0,6.5,1014.8,HeavyRain
26.4,42.0,0.0,8.3,1010.0,Normal
18.05,86.0,20.4,9.0,1012.1,HeavyRain
20.950000000000003,88.5,35.2,19.0,1011.7,HeavyRain
11.1,78.5,61.0,33.5,1003.75,HeavyRain
47.8,8.0,0.0,3.6,994.0,Heatwave
20.45,68.5,83.6,11.5,1011.0,HeavyRain
29.2,29.0,0.0,31.0,1010.0,Storm
17.0,89.0,26.6,28.5,1006.6,HeavyRain
28.2,70.0,0.0,6.1,1009.0,Normal
40.2,22.0,0.0,16.9,1002.0,Heatwave
40.1,14.0,0.0,10.4,1005.0,Heatwave
16.25,59.0,20.6,21.0,1017.75,HeavyRain
20.2,64.0,0.0,3.6,1017.0,Normal
29.3,70.0,0.09,12.2,1014.0,Normal
24.8,32.0,0.0,7.6,1019.0,Normal
27.35,70.5,20.0,26.0,1009.9,HeavyRain
22.3,100.0,0.26,57.6,1008.0,Storm
12.1,77.0,0.0,38.2,1008.0,Storm
33.2,13.0,0.0,32.8,1005.0,Storm
23.7,77.5,28.2,16.5,1002.7,HeavyRain
26.1,92.5,183.0,15.0,1007.8,HeavyRain
27.45,88.0,49.4,8.0,1007.65,HeavyRain
43.2,16.0,0.0,38.5,994.0,Heatwave
29.2,70.0,0.0,5.4,1015.0,Normal
24.450000000000003,89.0,106.4,17.5,1005.65,HeavyRain
15.0,59.0,0.0,32.0,1011.0,Storm
18.55,73.0,22.4,14.0,1011.15,HeavyRain
32.1,31.0,0.0,14.4,1011.0,Normal
25.6,76.0,0.22,31.3,999.0,Storm
25.55,67.5,20.6,15.0,1015.45,HeavyRain
27.8,64.0,0.01,3.6,1013.0,Normal
40.6,14.0,0.0,13.0,1004.0,Heatwave
25.35,90.0,40.0,21.5,1003.15,HeavyRain
26.9,72.5,29.8,13.5,1011.5,HeavyRain
28.1,84.0,0.79,41.8,1011.0,Storm
42.1,18.0,0.0,18.0,996.0,Heatwave
22.4,45.0,0.0,22.3,1014.0,Normal
13.9,91.5,21.8,24.0,1001.85,HeavyRain
23.0,31.0,0.0,22.0,1010.0,Normal
29.1,68.0,0.0,34.9,1006.0,Storm
23.85,79.0,29.6,14.0,1013.7,HeavyRain
28.0,28.0,0.0,38.5,1008.0,Storm
14.65,86.0,38.4,22.0,1023.05,HeavyRain
40.8,15.0,0.0,22.3,1001.0,Heatwave
9.0,76.0,0.1,47.2,1008.0,Storm
42.0,17.0,0.0,14.8,1005.0,Heatwave
30.3,66.0,0.0,14.4,1013.0,Normal
18.4,94.5,35.6,0.0,1006.25,HeavyRain
41.3,22.0,0.0,30.6,995.0,Heatwave
41.6,14.0,0.0,14.0,1000.0,Heatwave
17.950000000000003,70.0,91.6,16.5,1005.65,HeavyRain
11.3,76.0,0.0,37.1,1002.0,Storm
27.1,69.0,0.0,20.9,1012.0,Normal
28.2,79.0,0.0,31.3,1008.0,Storm
23.2,65.0,0.01,15.5,1018.0,Normal
7.3,81.0,0.1,35.3,981.0,Storm
25.05,93.5,27.2,17.5,1013.0,HeavyRain
26.95,41.0,23.2,10.0,1005.45,HeavyRain
27.3,58.0,0.0,50.8,1011.0,Storm
12.6,91.5,88.2,19.0,1018.15,HeavyRain
32.4,49.0,0.0,12.6,1014.0,Normal
29.9,57.0,0.0,40.0,1004.0,Storm
25.4,61.0,0.79,15.1,1018.0,Normal
11.3,72.5,21.8,17.0,1006.2,HeavyRain
40.3,12.0,0.0,25.9,1005.0,Heatwave
30.2,52.0,0.0,9.4,1010.0,Normal
26.2,89.0,27.82,56.2,985.0,Storm
30.1,57.0,27.2,17.5,999.05,HeavyRain
26.0,93.0,9.05,37.4,1008.0,Storm
17.7,74.5,37.2,22.5,1024.45,HeavyRain
19.1,82.0,23.4,8.0,1012.65,HeavyRain
33.0,63.0,0.0,31.0,997.0,Storm
25.0,32.0,0.0,25.9,1010.0,Normal
31.8,42.0,0.0,27.0,1012.0,Normal
2.9,96.0,0.59,33.1,990.0,Storm
18.2,69.0,0.13,33.8,1004.0,Storm
21.0,78.0,0.01,33.1,1010.0,Storm
25.85,91.5,28.0,19.5,1007.5,HeavyRain
22.3,78.0,0.04,38.9,1004.0,Storm
40.2,7.0,0.0,15.1,1010.0,Heatwave
17.700000000000003,61.0,24.0,30.5,1016.75,HeavyRain
17.950000000000003,85.0,41.4,26.0,1002.85,HeavyRain
16.75,58.0,46.6,32.5,1013.05,HeavyRain
42.0,10.0,0.0,30.6,999.0,Heatwave
32.8,53.0,0.67,34.9,1004.0,Storm
16.0,48.0,0.01,41.0,1008.0,Storm
30.3,44.0,0.0,31.7,1010.0,Normal
31.5,36.0,0.0,10.8,1014.0,Normal
28.1,79.0,0.15,31.0,1012.0,Storm
29.0,75.0,0.0,31.0,1012.0,Storm
26.4,56.0,0.24,19.4,1015.0,Normal
45.1,10.0,0.0,13.0,1001.0,Heatwave
7.1,100.0,2.18,42.1,986.0,Storm
29.450000000000003,71.5,25.8,11.0,1002.25,HeavyRain
29.1,62.0,0.0,15.1,1015.0,Normal
30.1,33.0,0.0,24.1,1018.0,Normal
22.3,57.0,0.0,10.4,1024.0,Normal
17.450000000000003,54.5,32.4,22.0,1023.35,HeavyRain
46.4,9.0,0.0,13.0,997.0,Heatwave
15.2,77.0,0.65,45.7,1006.0,Storm
25.0,65.0,0.0,38.9,1011.0,Storm
27.0,79.0,0.0,33.1,1006.0,Storm
24.0,31.0,0.0,24.1,1017.0,Normal
28.3,66.0,0.0,32.8,1010.0,Storm
40.1,15.0,0.0,13.0,997.0,Heatwave
12.4,58.0,0.0,34.6,1008.0,Storm
27.0,89.0,0.01,34.6,1012.0,Storm
29.0,70.0,0.36,4.3,1013.0,Normal
25.4,89.0,0.18,33.8,1012.0,Storm
10.1,94.0,0.45,37.1,1006.0,Storm
21.0,49.0,0.0,3.6,1017.0,Normal
43.8,18.0,0.0,29.5,996.0,Heatwave
38.2,17.0,0.0,31.0,1005.0,Storm
26.4,94.0,0.13,34.6,1007.0,Storm
44.4,11.0,0.0,20.2,995.0,Heatwave
22.4,50.0,0.0,5.0,1017.0,Normal
30.1,35.0,0.0,5.8,1012.0,Normal
20.3,68.0,0.02,6.1,1015.0,Normal
14.35,73.5,45.0,19.5,1015.25,HeavyRain
11.4,82.0,0.0,38.9,1004.0,Storm
10.1,76.0,0.12,34.6,990.0,Storm
12.4,88.0,0.04,31.0,1007.0,Storm
44.4,7.0,0.0,24.5,1000.0,Heatwave
13.15,66.5,106.8,48.0,1012.7,HeavyRain
26.3,80.0,0.28,35.6,1011.0,Storm
9.4,71.0,0.0,47.9,1005.0,Storm
16.35,41.5,22.2,33.5,995.95,HeavyRain
29.2,46.0,0.0,34.6,1009.0,Storm
10.2,76.0,0.01,76.0,985.0,Storm
18.2,68.0,0.0,33.1,1011.0,Storm
8.1,93.0,1.03,50.4,996.0,Storm
11.2,60.5,24.0,21.0,1001.9,HeavyRain
28.2,84.0,0.68,31.0,1002.0,Storm
19.65,86.0,26.4,2.0,1010.15,HeavyRain
26.4,65.0,0.0,5.8,1018.0,Normal
18.4,77.5,49.8,20.5,1007.1,HeavyRain
11.5,86.5,28.4,25.0,996.25,HeavyRain
29.25,86.0,23.4,18.5,1010.25,HeavyRain
18.4,88.0,23.2,24.0,1025.2,HeavyRain
28.0,51.0,0.0,19.1,1014.0,Normal
28.95,60.5,21.8,20.5,1007.8,HeavyRain
30.1,66.0,0.0,4.0,1011.0,Normal
29.0,40.0,0.0,3.6,1015.0,Normal
27.05,89.0,68.6,34.0,1005.1,HeavyRain
23.6,72.5,22.2,18.5,1023.85,HeavyRain
26.0,61.0,0.05,26.6,1021.0,Normal
16.15,88.0,27.2,13.0,1028.5,HeavyRain
15.9,71.5,30.6,25.0,1021.4,HeavyRain
24.3,44.0,0.0,49.7,1015.0,Normal
26.1,54.0,0.0,5.8,1022.0,Normal
33.1,39.0,0.0,37.1,1011.0,Storm
21.7,99.5,34.0,28.0,1018.2,HeavyRain
13.5,79.5,24.2,16.5,996.85,HeavyRain
24.1,65.0,0.0,11.9,1013.0,Normal
29.4,84.0,0.29,31.7,1009.0,Storm
9.8,80.5,47.4,23.0,989.05,HeavyRain
23.4,90.0,30.2,6.5,1010.55,HeavyRain
39.6,16.0,0.0,31.7,999.0,Storm
41.4,13.0,0.0,13.3,1001.0,Heatwave
26.2,65.0,0.0,16.9,1017.0,Normal
30.0,70.0,0.01,9.4,1014.0,Normal
