temperature,humidity,rainfall,wind_speed,pressure,disaster_type
31.4,31,0.0,22.7,1011.0,Normal
29.1,58,0.0,11.5,1013.0,Normal
34.0,53,0.0,16.6,1007.0,Normal
29.4,51,0.0,19.8,1013.0,Normal
33.3,41,0.0,29.9,1010.0,Normal
34.4,41,0.0,22.0,1009.0,Normal
27.0,54,0.0,16.9,1015.0,Normal
25.2,36,0.0,21.6,1025.0,Normal
29.1,62,0.0,15.1,1015.0,Normal
30.1,52,0.0,26.6,1014.0,Normal
21.3,38,0.0,16.9,1019.0,Normal
27.4,48,0.0,16.9,1010.0,Normal
25.1,54,0.0,19.1,1016.0,Normal
30.3,52,0.0,6.8,1016.0,Normal
29.2,33,0.0,10.8,1013.0,Normal
29.5,67,0.08,19.4,1005.0,Normal
28.1,58,0.56,7.2,1010.0,Normal
27.6,35,0.0,12.2,1013.0,Normal
32.1,63,0.0,14.0,1009.0,Normal
28.2,42,0.0,9.4,1014.0,Normal
31.8,42,0.0,27.0,1012.0,Normal
29.6,70,0.92,5.0,1006.0,Normal
28.1,48,0.0,22.0,1014.0,Normal
23.1,38,0.0,4.7,1018.0,Normal
31.2,66,0.0,13.0,1003.0,Normal
22.3,38,0.0,11.2,1024.0,Normal
23.3,50,0.0,13.0,1022.0,Normal
29.1,31,0.0,5.0,1018.0,Normal
34.6,30,0.0,7.2,1009.0,Normal
31.0,52,0.0,10.8,1011.0,Normal
24.5,61,0.0,4.3,1009.0,Normal
32.4,37,0.0,3.6,1011.0,Normal
25.8,52,0.01,15.8,1017.0,Normal
23.0,47,0.0,5.8,1018.0,Normal
21.2,64,0.0,19.1,1016.0,Normal
27.0,48,0.13,3.6,1017.0,Normal
30.1,46,0.44,22.7,1021.0,Normal
29.2,51,0.0,10.4,1007.0,Normal
24.3,65,0.22,9.0,1017.0,Normal
31.1,59,0.0,6.8,1012.0,Normal
24.1,65,0.0,4.0,1020.0,Normal
31.1,61,0.0,15.1,1006.0,Normal
27.3,33,0.0,14.0,1014.0,Normal
20.1,60,0.01,9.7,1028.0,Normal
29.2,52,0.0,15.5,1012.0,Normal
31.7,60,0.0,16.2,1009.0,Normal
27.3,37,0.0,18.0,1012.0,Normal
26.2,39,0.0,3.6,1016.0,Normal
31.8,65,0.04,5.8,1001.0,Normal
28.7,64,0.0,22.0,1013.0,Normal
32.2,63,0.0,14.8,1011.0,Normal
21.0,43,0.0,7.2,1015.0,Normal
22.0,46,0.01,4.3,1020.0,Normal
20.2,64,0.0,18.0,1028.0,Normal
27.3,48,0.0,24.1,1008.0,Normal
21.2,56,0.0,3.6,1022.0,Normal
25.3,47,0.0,26.6,1014.0,Normal
25.2,69,0.02,11.5,1018.0,Normal
26.2,61,0.0,4.3,1020.0,Normal
27.1,48,0.0,3.6,1018.0,Normal
30.3,55,0.0,10.4,1006.0,Normal
23.0,41,0.0,8.3,1021.0,Normal
22.0,35,0.0,10.8,1012.0,Normal
23.0,36,0.0,4.0,1018.0,Normal
29.0,45,0.0,21.6,1010.0,Normal
34.2,47,0.0,23.8,1011.0,Normal
25.3,65,0.0,4.7,1020.0,Normal
30.4,70,0.0,10.4,1013.0,Normal
28.4,48,0.0,31.0,1007.0,Normal
32.9,50,0.0,3.6,1006.0,Normal
30.2,55,0.0,20.2,1008.0,Normal
29.4,53,0.0,8.3,1011.0,Normal
30.3,38,0.0,19.1,1014.0,Normal
22.1,37,0.0,24.1,1004.0,Normal
25.3,61,0.0,14.8,1020.0,Normal
28.6,53,0.0,19.1,1015.0,Normal
21.0,60,0.0,4.3,1016.0,Normal
21.9,64,0.02,9.0,1016.0,Normal
21.3,38,0.0,9.0,1015.0,Normal
33.1,49,0.0,13.3,1008.0,Normal
24.4,34,0.0,10.4,1010.0,Normal
30.0,46,0.0,19.8,1011.0,Normal
23.7,54,0.13,6.1,1017.0,Normal
22.4,50,0.0,3.6,1022.0,Normal
31.1,63,0.0,25.6,1003.0,Normal
31.6,56,0.02,10.4,1008.0,Normal
27.6,69,0.0,8.3,1010.0,Normal
26.2,61,0.0,9.4,1018.0,Normal
22.3,30,0.0,22.3,1009.0,Normal
26.1,39,0.0,3.6,1014.0,Normal
22.3,57,0.0,10.4,1024.0,Normal
24.8,61,0.05,3.6,1016.0,Normal
20.5,56,0.0,13.0,1020.0,Normal
30.8,35,0.0,15.1,1017.0,Normal
23.0,65,0.43,5.8,1026.0,Normal
30.0,61,0.0,7.6,1008.0,Normal
21.1,53,0.0,5.4,1025.0,Normal
29.2,55,0.0,15.8,1011.0,Normal
26.8,33,0.0,20.5,1019.0,Normal
21.3,40,0.0,24.8,1021.0,Normal
26.6,57,0.06,4.3,1015.0,Normal
22.3,61,0.0,11.2,1014.0,Normal
21.0,65,0.0,4.0,1015.0,Normal
23.2,41,0.0,12.6,1017.0,Normal
23.5,45,0.0,3.6,1015.0,Normal
32.3,51,0.0,4.3,998.0,Normal
28.6,66,0.01,25.9,1011.0,Normal
22.1,59,0.0,21.6,1015.0,Normal
32.1,63,0.06,17.3,1009.0,Normal
24.3,50,0.0,11.2,1019.0,Normal
32.3,59,0.54,29.9,1000.0,Normal
29.9,42,0.0,7.9,1014.0,Normal
30.3,62,0.37,10.4,1009.0,Normal
25.7,30,0.0,32.8,1003.0,Normal
25.3,50,0.02,30.2,1009.0,Normal
20.1,60,0.0,7.9,1025.0,Normal
24.0,57,0.65,6.8,1013.0,Normal
27.0,66,0.0,11.9,1011.0,Normal
32.1,63,0.02,14.4,1009.0,Normal
23.2,53,0.0,13.3,1017.0,Normal
31.6,45,0.0,7.6,1011.0,Normal
20.1,39,0.0,11.2,1024.0,Normal
29.0,69,0.0,22.0,1011.0,Normal
22.4,41,0.0,27.7,1019.0,Normal
34.2,47,0.0,8.3,1008.0,Normal
26.4,48,0.0,11.5,1015.0,Normal
33.4,39,0.0,10.4,1006.0,Normal
32.3,38,0.0,3.6,1008.0,Normal
20.0,68,0.0,12.2,1019.0,Normal
30.1,49,0.45,22.0,1011.0,Normal
30.2,70,0.02,17.3,1012.0,Normal
30.3,66,0.01,22.0,1015.0,Normal
27.3,45,0.0,20.5,1016.0,Normal
28.2,66,0.0,9.4,1015.0,Normal
21.1,69,0.0,35.6,1021.0,Normal
25.2,67,0.01,33.1,1019.0,Normal
33.1,59,0.27,3.6,1007.0,Normal
24.3,50,0.0,16.6,1016.0,Normal
28.0,40,0.0,3.6,1016.0,Normal
34.6,63,0.0,18.4,997.0,Normal
29.4,48,0.0,11.9,1015.0,Normal
26.1,45,0.45,7.9,1023.0,Normal
31.1,41,0.0,9.0,1014.0,Normal
33.2,56,0.0,11.5,1007.0,Normal
28.0,55,0.0,33.1,1014.0,Normal
26.1,70,0.02,33.1,1016.0,Normal
32.2,67,0.0,21.6,1007.0,Normal
23.0,47,0.0,25.2,1012.0,Normal
20.2,53,0.0,6.1,1025.0,Normal
26.3,45,0.0,38.2,1017.0,Normal
30.4,70,0.04,31.7,1015.0,Normal
30.0,43,0.0,5.8,1014.0,Normal
30.3,70,0.0,4.3,1014.0,Normal
26.2,61,0.0,13.0,1020.0,Normal
27.1,47,0.0,3.6,1006.0,Normal
32.3,32,0.0,31.0,1011.0,Normal
30.1,66,0.24,13.3,1009.0,Normal
26.3,48,0.24,15.8,1016.0,Normal
26.6,39,0.37,19.8,1014.0,Normal
29.1,55,0.01,3.6,1012.0,Normal
24.3,65,0.0,11.2,1019.0,Normal
35.0,47,0.0,16.9,1000.0,Normal
32.4,36,0.0,4.7,1016.0,Normal
26.4,45,0.0,3.6,1018.0,Normal
27.1,48,0.0,14.8,1018.0,Normal
33.0,30,0.0,21.2,1007.0,Normal
23.9,64,0.01,4.3,1015.0,Normal
28.3,58,0.0,22.0,1012.0,Normal
25.4,54,0.0,20.5,1014.0,Normal
29.9,54,0.0,9.0,1013.0,Normal
28.2,65,0.0,7.9,1012.0,Normal
20.0,64,0.0,6.5,1029.0,Normal
21.7,30,0.0,8.6,1011.0,Normal
35.0,47,0.0,18.0,1000.0,Normal
28.0,45,0.0,10.1,1016.0,Normal
30.0,66,0.0,22.0,1004.0,Normal
34.1,53,0.61,9.0,1008.0,Normal
29.2,58,0.05,3.6,1016.0,Normal
20.0,49,0.0,9.0,1021.0,Normal
23.2,33,0.0,23.0,1013.0,Normal
33.1,30,0.0,16.2,1014.0,Normal
30.3,70,0.26,23.8,1012.0,Normal
25.1,57,0.0,22.7,1011.0,Normal
35.0,60,0.0,15.1,1003.0,Normal
32.4,49,0.0,12.6,1014.0,Normal
27.1,37,0.0,5.8,1021.0,Normal
25.3,65,0.0,6.8,1016.0,Normal
28.4,42,0.0,19.1,1019.0,Normal
22.6,32,0.0,18.7,1014.0,Normal
34.3,60,0.62,8.6,1006.0,Normal
31.2,66,0.15,6.8,1013.0,Normal
30.8,64,0.0,10.4,1011.0,Normal
22.2,53,0.0,7.9,1019.0,Normal
26.3,61,0.41,16.9,1007.0,Normal
28.3,58,0.0,6.5,1014.0,Normal
27.0,34,0.0,5.4,1011.0,Normal
27.0,39,0.0,11.2,1019.0,Normal
20.3,68,0.02,6.1,1015.0,Normal
27.1,65,0.0,22.0,1011.0,Normal
29.1,70,0.45,15.8,1008.0,Normal
23.4,65,0.02,7.2,1013.0,Normal
31.3,66,0.0,15.1,1013.0,Normal
22.2,30,0.0,10.4,1018.0,Normal
31.6,58,2.76,6.1,1008.0,Normal
26.2,58,0.01,30.6,1025.0,Normal
23.4,50,0.02,8.6,1012.0,Normal
22.0,61,0.14,12.2,1023.0,Normal
24.6,41,0.0,9.7,1015.0,Normal
26.3,65,0.01,14.0,1015.0,Normal
25.0,61,0.11,4.0,1023.0,Normal
23.3,47,0.0,18.0,1025.0,Normal
20.1,64,0.22,19.1,1016.0,Normal
27.1,58,0.25,19.4,1017.0,Normal
22.0,53,0.0,28.1,1018.0,Normal
32.3,38,0.0,10.4,1014.0,Normal
33.3,63,0.01,4.7,1006.0,Normal
22.2,55,0.01,5.8,1021.0,Normal
30.1,30,0.0,12.2,1012.0,Normal
28.2,30,0.0,4.7,1014.0,Normal
27.3,34,0.0,11.9,1016.0,Normal
25.1,41,0.01,16.9,1021.0,Normal
30.7,63,0.0,3.6,1011.0,Normal
29.4,58,0.0,20.2,1012.0,Normal
28.5,60,0.01,19.8,1013.0,Normal
21.1,69,0.0,20.9,1026.0,Normal
20.2,68,0.14,11.2,1010.0,Normal
28.0,58,0.0,12.6,1016.0,Normal
22.1,69,0.41,10.4,1023.0,Normal
29.4,67,0.0,17.6,1008.0,Normal
31.5,46,0.0,15.8,1010.0,Normal
25.2,69,0.01,41.8,1017.0,Normal
28.1,58,0.0,13.0,1015.0,Normal
29.3,52,0.0,16.9,1014.0,Normal
24.1,57,0.0,5.4,1017.0,Normal
34.5,33,0.0,19.8,1010.0,Normal
23.2,47,0.0,9.7,1018.0,Normal
29.5,70,0.0,21.2,1009.0,Normal
21.4,38,0.0,14.4,1014.0,Normal
24.2,57,0.0,10.8,1023.0,Normal
32.8,61,0.26,38.5,993.0,Normal
28.3,40,0.0,7.6,1012.0,Normal
29.2,70,0.0,3.6,1016.0,Normal
25.5,64,0.0,8.6,1011.0,Normal
26.4,38,0.0,5.4,1007.0,Normal
25.2,69,0.0,3.6,1020.0,Normal
34.8,50,0.0,5.8,999.0,Normal
30.2,70,0.85,24.1,1010.0,Normal
28.0,45,0.99,9.0,1017.0,Normal
31.0,66,0.0,3.6,1014.0,Normal
24.7,33,0.01,9.4,1008.0,Normal
29.3,70,0.31,10.8,1012.0,Normal
20.1,49,0.04,29.9,1014.0,Normal
28.5,65,0.0,22.7,1003.0,Normal
29.3,66,0.0,36.7,1011.0,Normal
24.2,39,0.0,11.5,1016.0,Normal
31.2,52,0.0,11.9,1010.0,Normal
31.3,66,0.0,20.2,1013.0,Normal
24.4,44,0.0,10.1,1021.0,Normal
22.1,69,0.0,3.6,1012.0,Normal
29.3,45,0.0,3.6,1016.0,Normal
23.0,53,0.01,5.0,1013.0,Normal
24.3,46,0.0,8.6,1013.0,Normal
21.2,64,0.23,6.1,1008.0,Normal
32.4,52,0.0,20.5,1007.0,Normal
26.2,34,0.01,10.8,1024.0,Normal
22.1,69,0.0,14.8,1010.0,Normal
22.3,31,0.0,6.1,1020.0,Normal
23.1,41,0.0,12.2,1018.0,Normal
22.6,65,0.0,8.6,1012.0,Normal
20.7,48,0.0,14.8,1015.0,Normal
29.1,70,0.0,11.9,1009.0,Normal
21.3,64,0.0,18.0,1018.0,Normal
20.0,64,0.04,9.4,1028.0,Normal
34.6,42,0.0,24.1,1009.0,Normal
23.3,47,0.03,8.3,1016.0,Normal
23.1,65,0.0,15.5,1027.0,Normal
22.2,35,0.0,19.8,1013.0,Normal
25.8,59,0.0,11.5,1012.0,Normal
22.1,57,0.02,15.1,1011.0,Normal
23.2,36,0.0,3.6,1016.0,Normal
28.0,33,0.0,18.0,1016.0,Normal
32.5,61,0.18,9.0,998.0,Normal
28.0,42,0.0,11.2,1021.0,Normal
24.0,44,0.0,7.6,1020.0,Normal
26.5,64,0.01,12.2,1010.0,Normal
22.0,58,0.0,6.8,1017.0,Normal
29.2,52,0.0,4.3,1010.0,Normal
25.3,56,0.0,11.2,1017.0,Normal
23.6,64,0.03,10.8,1015.0,Normal
22.2,61,0.0,8.3,1013.0,Normal
20.2,56,0.0,18.0,1022.0,Normal
27.2,48,0.0,6.1,1010.0,Normal
27.2,34,0.0,16.9,1018.0,Normal
29.2,62,0.0,18.4,1014.0,Normal
26.0,31,0.0,5.4,1015.0,Normal
31.3,66,0.02,3.6,1008.0,Normal
26.4,46,0.0,16.6,1004.0,Normal
28.0,65,0.01,8.3,1008.0,Normal
26.2,65,0.0,11.5,1014.0,Normal
32.5,48,0.0,8.6,1008.0,Normal
21.1,69,0.0,28.1,1016.0,Normal
33.2,41,0.0,4.3,1011.0,Normal
32.4,56,0.05,6.1,1010.0,Normal
23.3,57,0.0,18.4,1012.0,Normal
21.3,64,0.0,16.6,1014.0,Normal
24.6,56,0.0,5.0,1007.0,Normal
27.7,69,0.0,16.9,1012.0,Normal
21.0,46,0.0,6.8,1018.0,Normal
26.1,48,0.04,24.5,1013.0,Normal
20.2,30,0.0,16.6,1021.0,Normal
22.4,43,0.0,3.6,1019.0,Normal
23.3,55,0.0,3.6,1015.0,Normal
30.5,47,0.0,5.8,1011.0,Normal
30.1,70,0.05,13.3,1011.0,Normal
24.0,41,0.0,5.8,1018.0,Normal
31.3,48,0.0,37.1,1010.0,Normal
24.4,38,0.0,11.9,1011.0,Normal
27.3,34,0.0,17.6,1012.0,Normal
27.2,51,0.0,17.3,1013.0,Normal
20.6,69,0.0,8.3,1018.0,Normal
21.8,47,0.0,12.6,1014.0,Normal
34.1,30,0.0,6.8,1007.0,Normal
33.1,34,0.0,16.9,1019.0,Normal
26.1,42,0.0,22.0,1020.0,Normal
33.2,64,0.01,8.6,1001.0,Normal
33.3,59,0.17,9.0,1009.0,Normal
22.8,50,0.0,3.6,1015.0,Normal
27.1,66,0.0,6.8,1008.0,Normal
25.0,47,0.0,9.0,1022.0,Normal
34.7,55,0.04,16.6,1000.0,Normal
27.2,48,0.0,5.8,1015.0,Normal
30.3,70,0.0,19.1,1013.0,Normal
25.8,34,0.0,13.0,1016.0,Normal
27.3,34,0.0,20.5,1017.0,Normal
34.2,56,0.0,10.8,1005.0,Normal
28.8,36,0.02,23.8,1002.0,Normal
20.1,56,0.04,3.6,1027.0,Normal
23.2,44,0.95,12.2,1011.0,Normal
29.1,70,0.0,27.0,1014.0,Normal
24.2,61,0.0,6.5,1018.0,Normal
27.3,44,0.01,3.6,1010.0,Normal
28.1,58,0.0,10.1,1015.0,Normal
21.1,43,0.0,6.8,1016.0,Normal
24.7,33,0.0,10.4,1014.0,Normal
31.0,55,0.0,4.0,1007.0,Normal
33.5,47,0.14,3.6,1010.0,Normal
25.1,39,0.0,13.0,1009.0,Normal
30.2,70,0.02,11.5,1007.0,Normal
31.2,40,0.0,24.8,1010.0,Normal
29.1,35,0.0,3.6,1011.0,Normal
26.1,70,0.0,11.5,1011.0,Normal
25.2,39,0.0,6.8,1016.0,Normal
26.0,37,0.0,16.9,1007.0,Normal
30.2,70,0.0,11.5,1014.0,Normal
34.4,56,0.0,15.5,1008.0,Normal
32.1,39,0.0,7.6,1004.0,Normal
20.2,64,0.0,31.7,1014.0,Normal
21.7,32,0.0,6.8,1013.0,Normal
33.2,30,0.0,3.6,1010.0,Normal
31.0,59,0.0,11.2,1011.0,Normal
34.4,50,0.0,7.9,1006.0,Normal
34.4,36,0.0,23.0,1009.0,Normal
22.4,40,1.86,27.0,1004.0,Normal
30.7,48,0.0,20.2,1010.0,Normal
28.3,69,0.0,19.4,1014.0,Normal
30.4,49,0.0,4.0,1014.0,Normal
28.4,65,0.01,9.7,1011.0,Normal
27.5,46,0.0,8.6,1016.0,Normal
21.0,68,0.09,3.6,1010.0,Normal
21.0,49,0.0,6.1,1026.0,Normal
23.1,53,0.0,14.4,1021.0,Normal
22.1,57,0.0,14.4,1012.0,Normal
31.4,36,0.0,8.3,1013.0,Normal
32.2,56,0.0,12.6,1009.0,Normal
29.3,44,0.0,10.8,1009.0,Normal
30.3,38,0.0,11.2,1010.0,Normal
27.8,68,0.0,11.5,1012.0,Normal
31.3,63,0.0,10.4,1013.0,Normal
34.9,62,0.0,14.0,993.0,Normal
27.0,39,0.0,7.6,1015.0,Normal
21.0,40,0.0,23.0,1015.0,Normal
33.0,34,0.0,4.0,1015.0,Normal
23.1,65,0.0,9.7,1023.0,Normal
32.3,59,0.0,3.6,1008.0,Normal
21.1,60,0.0,14.4,1001.0,Normal
24.1,65,0.0,5.4,1018.0,Normal
30.2,70,0.43,11.9,1008.0,Normal
31.4,59,0.0,6.8,1007.0,Normal
24.1,44,0.0,9.7,1022.0,Normal
32.1,60,0.0,12.6,1010.0,Normal
21.1,49,0.0,9.7,1023.0,Normal
26.4,42,0.0,5.8,1011.0,Normal
30.4,43,0.0,19.1,1013.0,Normal
28.4,43,0.0,8.6,1012.0,Normal
21.0,69,0.0,9.0,1010.0,Normal
32.2,56,0.0,16.6,1007.0,Normal
33.8,53,0.0,23.8,1001.0,Normal
24.2,61,0.0,7.2,1022.0,Normal
33.2,42,0.0,14.4,1009.0,Normal
20.4,32,0.0,5.8,1026.0,Normal
24.9,70,0.0,8.6,1012.0,Normal
28.0,58,0.0,31.0,1012.0,Normal
26.3,70,0.0,6.8,1013.0,Normal
25.0,41,0.0,11.2,1023.0,Normal
21.1,42,0.0,38.2,1018.0,Normal
22.8,70,0.0,11.2,1007.0,Normal
31.2,59,0.0,4.0,1013.0,Normal
25.4,54,0.0,14.4,1005.0,Normal
24.1,44,0.0,3.6,1016.0,Normal
29.1,58,0.0,29.2,1008.0,Normal
33.1,53,0.0,19.4,1008.0,Normal
25.9,38,0.0,13.7,1014.0,Normal
23.4,57,0.0,16.9,1023.0,Normal
30.2,40,0.0,26.3,1011.0,Normal
29.3,40,0.0,7.2,1015.0,Normal
30.1,63,0.15,11.5,1008.0,Normal
23.1,61,0.02,23.8,1010.0,Normal
23.3,53,0.0,7.2,1019.0,Normal
29.0,35,0.0,8.3,1020.0,Normal
29.4,48,0.0,5.8,1017.0,Normal
24.3,57,0.0,7.2,1015.0,Normal
27.0,67,0.0,15.5,1012.0,Normal
29.7,54,0.0,7.2,1013.0,Normal
24.0,57,0.26,13.0,1005.0,Normal
27.3,66,0.0,11.2,1016.0,Normal
20.9,36,0.0,14.4,1020.0,Normal
32.3,36,0.0,19.1,1013.0,Normal
20.1,37,0.0,12.2,1016.0,Normal
24.0,31,0.0,24.1,1017.0,Normal
22.6,60,0.0,6.8,1004.0,Normal
28.0,47,0.0,4.3,1016.0,Normal
24.7,35,0.0,11.2,1013.0,Normal
28.0,70,0.0,9.0,1016.0,Normal
24.1,30,0.0,21.6,1013.0,Normal
34.4,56,0.02,8.3,1007.0,Normal
25.1,69,0.0,7.6,1017.0,Normal
24.0,69,0.07,12.6,1018.0,Normal
22.0,35,0.0,13.7,1022.0,Normal
21.3,53,0.08,12.2,1015.0,Normal
22.0,61,0.09,18.7,1011.0,Normal
26.2,34,0.0,17.3,1019.0,Normal
25.5,37,0.0,24.1,1006.0,Normal
28.2,51,0.0,11.5,1012.0,Normal
28.3,35,0.0,13.7,1010.0,Normal
28.1,48,0.0,5.0,1018.0,Normal
27.9,70,0.01,26.6,1015.0,Normal
28.2,56,0.0,13.3,1013.0,Normal
31.1,46,0.0,20.2,1010.0,Normal
25.3,57,0.31,3.6,1017.0,Normal
20.1,64,0.0,3.6,1025.0,Normal
31.2,66,1.49,7.6,1003.0,Normal
22.6,50,0.0,14.8,1019.0,Normal
24.6,60,0.0,24.1,1014.0,Normal
22.2,65,0.0,9.7,1013.0,Normal
21.2,49,0.0,16.9,1014.0,Normal
30.3,59,0.0,3.6,1017.0,Normal
26.4,54,0.0,35.3,1014.0,Normal
28.2,66,0.07,12.2,1005.0,Normal
21.0,49,0.24,19.1,1014.0,Normal
26.1,70,0.0,3.6,1009.0,Normal
24.9,30,0.0,9.7,1014.0,Normal
33.4,32,0.0,19.1,1013.0,Normal
28.0,66,0.61,3.6,1016.0,Normal
29.2,70,0.0,22.0,1013.0,Normal
29.5,37,0.0,3.6,1011.0,Normal
32.1,31,0.0,14.4,1011.0,Normal
26.4,54,0.0,4.7,1015.0,Normal
27.9,48,0.0,6.8,1015.0,Normal
29.4,45,0.0,24.5,1010.0,Normal
34.1,50,0.0,19.1,1006.0,Normal
21.0,45,0.0,8.6,1019.0,Normal
20.0,64,0.0,11.2,1012.0,Normal
23.7,63,0.03,12.2,1017.0,Normal
28.2,45,0.0,4.0,1020.0,Normal
32.1,34,0.0,19.4,1016.0,Normal
32.0,41,0.0,3.6,1017.0,Normal
23.3,53,0.0,15.1,1023.0,Normal
28.0,34,0.0,18.0,1013.0,Normal
28.9,63,0.0,6.5,1013.0,Normal
22.4,54,0.0,9.4,1011.0,Normal
27.0,58,0.0,5.4,1020.0,Normal
26.3,68,0.0,32.0,1013.0,Normal
24.0,69,0.0,5.8,1013.0,Normal
26.0,34,0.0,28.1,1018.0,Normal
33.1,49,0.84,7.9,1008.0,Normal
20.3,68,0.0,23.8,1015.0,Normal
32.3,67,0.0,5.8,1007.0,Normal
23.4,39,0.08,3.6,1011.0,Normal
33.2,63,0.0,9.4,998.0,Normal
20.0,56,0.08,9.7,1022.0,Normal
21.0,46,0.0,5.0,1020.0,Normal
33.2,53,0.0,17.6,1008.0,Normal
32.2,46,0.0,20.2,1007.0,Normal
25.2,47,0.0,3.6,1018.0,Normal
28.6,31,0.0,7.9,1013.0,Normal
35.0,51,0.0,7.6,1003.0,Normal
31.2,63,0.0,29.9,1013.0,Normal
24.1,54,0.0,6.1,1016.0,Normal
28.3,48,0.0,20.2,1007.0,Normal
31.7,51,0.16,12.2,1011.0,Normal
21.1,46,0.0,7.2,1022.0,Normal
30.0,70,0.0,6.1,1008.0,Normal
28.7,37,0.0,6.1,1011.0,Normal
21.2,46,0.0,19.8,1011.0,Normal
26.0,48,0.05,28.1,1024.0,Normal
34.0,34,0.0,7.2,1013.0,Normal
29.4,66,0.01,28.1,1007.0,Normal
24.2,54,0.0,18.0,1020.0,Normal
32.3,52,0.17,3.6,1010.0,Normal
23.4,65,0.0,22.7,1021.0,Normal
32.0,67,0.08,24.1,1015.0,Normal
30.4,70,0.17,15.1,1010.0,Normal
22.2,46,0.0,16.9,1023.0,Normal
31.0,59,0.0,18.0,1008.0,Normal
27.2,70,0.46,8.6,1015.0,Normal
24.2,47,0.0,11.5,1021.0,Normal
28.2,35,0.0,22.0,1012.0,Normal
30.1,59,0.0,21.6,1014.0,Normal
26.2,54,0.0,3.6,1010.0,Normal
27.5,58,0.17,20.2,1013.0,Normal
28.1,66,0.0,3.6,1020.0,Normal
22.3,53,0.39,9.0,1006.0,Normal
26.3,70,0.02,3.6,1014.0,Normal
24.1,69,0.49,28.1,1015.0,Normal
28.4,62,0.0,13.7,1011.0,Normal
25.3,57,0.0,3.6,1009.0,Normal
27.0,58,0.0,34.9,1016.0,Normal
23.1,33,0.0,11.2,1018.0,Normal
28.3,45,0.13,3.6,1013.0,Normal
26.1,65,0.0,10.4,1020.0,Normal
25.1,57,0.0,9.4,1011.0,Normal
21.9,55,0.0,14.8,1023.0,Normal
21.2,69,0.0,16.6,1027.0,Normal
25.3,69,0.0,15.1,1013.0,Normal
23.2,61,0.0,12.6,1016.0,Normal
25.4,51,0.0,12.2,1017.0,Normal
22.0,42,0.0,7.6,1023.0,Normal
29.2,48,0.0,3.6,1013.0,Normal
26.1,70,0.0,4.3,1017.0,Normal
25.4,31,0.0,15.8,1014.0,Normal
34.1,39,0.0,16.9,1009.0,Normal
33.2,41,0.0,3.6,1012.0,Normal
28.8,45,0.0,7.9,1013.0,Normal
26.3,32,0.0,3.6,1019.0,Normal
20.6,34,0.0,6.8,1021.0,Normal
27.6,35,0.0,15.5,1010.0,Normal
33.1,53,0.0,17.6,1015.0,Normal
23.2,53,0.0,12.2,1014.0,Normal
24.7,37,0.0,8.3,1017.0,Normal
32.3,63,0.0,16.6,1009.0,Normal
23.4,70,0.0,14.4,1015.0,Normal
21.0,43,0.0,15.1,1013.0,Normal
26.2,61,0.06,4.3,1019.0,Normal
23.6,41,0.11,13.0,1003.0,Normal
31.1,55,0.0,9.7,1013.0,Normal
23.3,61,0.0,11.9,1019.0,Normal
26.1,34,0.0,6.5,1023.0,Normal
24.0,54,0.24,3.6,1023.0,Normal
27.4,51,0.57,3.6,1019.0,Normal
22.2,53,0.0,11.2,1028.0,Normal
20.5,51,0.0,26.6,1011.0,Normal
29.1,58,0.16,19.1,1013.0,Normal
28.1,48,0.0,21.2,1016.0,Normal
32.4,59,0.0,18.4,1003.0,Normal
31.1,59,0.08,3.6,1016.0,Normal
29.4,55,0.0,11.2,1014.0,Normal
30.3,35,0.0,29.9,1014.0,Normal
24.0,50,0.0,5.8,1010.0,Normal
28.0,40,0.0,3.6,1016.0,Normal
29.1,37,0.0,9.7,1009.0,Normal
22.0,41,0.0,15.1,1008.0,Normal
26.6,36,0.0,13.0,1014.0,Normal
33.1,49,0.0,11.2,1016.0,Normal
33.2,41,0.0,15.8,1008.0,Normal
28.3,33,0.0,3.6,1016.0,Normal
25.3,41,0.0,14.4,1016.0,Normal
24.3,54,0.0,8.6,1012.0,Normal
32.0,67,1.27,3.6,1003.0,Normal
28.4,70,0.0,15.1,1017.0,Normal
29.1,62,0.0,9.0,1013.0,Normal
25.2,69,0.0,5.0,1012.0,Normal
24.3,68,0.0,14.0,1014.0,Normal
22.9,62,0.37,15.5,1011.0,Normal
30.2,43,0.0,3.6,1017.0,Normal
21.3,53,0.0,20.9,1006.0,Normal
21.0,69,0.0,20.9,1014.0,Normal
27.3,57,0.0,15.8,1000.0,Normal
32.2,43,0.0,13.3,1012.0,Normal
25.3,69,0.01,18.4,1013.0,Normal
30.4,70,0.0,19.8,1007.0,Normal
25.4,54,0.0,13.0,1024.0,Normal
34.2,44,0.0,17.3,1011.0,Normal
30.4,70,1.08,11.5,1006.0,Normal
20.3,46,0.0,15.8,1003.0,Normal
33.5,57,0.01,11.9,1003.0,Normal
22.3,65,0.0,14.0,1024.0,Normal
24.5,50,0.01,3.6,1017.0,Normal
22.2,63,0.0,14.8,1021.0,Normal
26.0,63,0.04,21.6,1017.0,Normal
31.0,66,0.0,16.6,1002.0,Normal
25.2,47,0.0,16.9,1013.0,Normal
29.8,66,0.0,4.3,1000.0,Normal
27.2,70,0.0,16.9,1013.0,Normal
20.3,37,0.0,8.6,1014.0,Normal
24.1,57,0.03,5.4,1014.0,Normal
27.1,66,0.0,6.8,1013.0,Normal
28.3,55,0.0,6.1,1015.0,Normal
