temperature,humidity,rainfall,wind_speed,pressure,disaster_type
40.4,11,0.0,25.6,1004.0,Heatwave
41.2,14,0.0,16.9,1005.0,Heatwave
40.6,22,0.0,15.8,1001.0,Heatwave
42.1,25,0.0,6.8,1001.0,Heatwave
40.4,19,0.0,11.2,1000.0,Heatwave
42.3,30,0.0,31.0,1004.0,Heatwave
42.4,14,0.0,15.1,1003.0,Heatwave
41.2,19,0.0,27.0,1000.0,Heatwave
40.1,9,0.0,13.3,1002.0,Heatwave
42.0,24,0.0,16.9,999.0,Heatwave
42.1,15,0.0,16.9,1003.0,Heatwave
41.6,20,0.0,33.1,1000.0,Heatwave
41.0,8,0.0,22.3,1003.0,Heatwave
43.3,15,0.0,16.9,1004.0,Heatwave
41.5,24,0.0,11.9,1002.0,Heatwave
41.8,10,0.0,16.2,1003.0,Heatwave
42.0,27,0.0,24.1,1005.0,Heatwave
44.2,13,0.0,11.2,1005.0,Heatwave
41.8,22,0.0,7.9,1003.0,Heatwave
40.5,12,0.0,3.6,1005.0,Heatwave
46.4,10,0.0,6.8,1003.0,Heatwave
43.1,19,0.0,13.7,1002.0,Heatwave
41.5,6,0.0,17.3,1004.0,Heatwave
44.3,21,0.0,20.2,1002.0,Heatwave
47.2,7,0.0,22.0,1001.0,Heatwave
43.6,18,0.0,15.1,1000.0,Heatwave
42.1,30,0.0,16.9,1000.0,Heatwave
42.7,7,0.0,16.9,1002.0,Heatwave
45.0,11,0.0,13.0,1003.0,Heatwave
43.9,17,0.0,23.8,999.0,Heatwave
43.1,7,0.0,19.8,1002.0,Heatwave
43.2,13,0.0,20.2,1005.0,Heatwave
42.9,17,0.0,34.9,1001.0,Heatwave
42.4,7,0.0,28.4,1003.0,Heatwave
40.3,16,0.0,35.3,1003.0,Heatwave
43.8,9,0.0,38.2,999.0,Heatwave
41.2,7,0.0,13.0,1008.0,Heatwave
42.1,22,0.0,21.2,999.0,Heatwave
44.1,8,0.0,34.2,999.0,Heatwave
40.4,10,0.0,4.7,1006.0,Heatwave
41.2,11,0.0,15.1,1001.0,Heatwave
40.9,11,0.0,8.3,999.0,Heatwave
40.3,28,0.0,20.9,1000.0,Heatwave
41.0,9,0.0,11.9,1006.0,Heatwave
41.2,19,0.0,20.5,1000.0,Heatwave
41.6,11,0.0,3.6,1003.0,Heatwave
41.2,8,0.0,9.4,1008.0,Heatwave
44.1,11,0.0,5.8,1005.0,Heatwave
40.1,11,0.0,6.8,1011.0,Heatwave
40.2,18,0.0,6.5,1006.0,Heatwave
40.1,17,0.0,12.6,1005.0,Heatwave
41.3,15,0.0,15.1,1006.0,Heatwave
42.7,12,0.0,3.6,1006.0,Heatwave
40.2,23,0.0,11.5,1005.0,Heatwave
42.3,16,0.0,11.9,1005.0,Heatwave
41.5,15,0.0,7.6,1005.0,Heatwave
40.1,28,0.0,18.7,1004.0,Heatwave
40.7,10,0.0,32.8,1004.0,Heatwave
41.1,23,0.0,10.8,1002.0,Heatwave
41.1,8,0.0,33.1,1002.0,Heatwave
41.1,7,0.0,21.2,1003.0,Heatwave
43.2,7,0.0,5.8,1003.0,Heatwave
40.2,17,0.0,36.0,1003.0,Heatwave
41.8,11,0.0,11.5,1006.0,Heatwave
40.3,17,0.0,7.2,1011.0,Heatwave
41.3,12,0.0,4.0,1008.0,Heatwave
40.1,20,0.03,6.8,1009.0,Heatwave
40.6,18,0.09,4.0,1008.0,Heatwave
40.5,14,0.0,13.7,1011.0,Heatwave
41.4,13,0.0,4.0,1004.0,Heatwave
40.0,10,0.0,16.9,1003.0,Heatwave
40.0,14,0.0,15.1,1005.0,Heatwave
40.3,8,0.0,11.5,1011.0,Heatwave
41.0,9,0.0,7.9,1004.0,Heatwave
42.2,14,0.0,18.0,1008.0,Heatwave
40.4,8,0.0,21.6,1009.0,Heatwave
40.0,8,0.0,11.2,1007.0,Heatwave
40.5,24,0.0,19.8,1001.0,Heatwave
40.2,9,0.0,19.4,1010.0,Heatwave
41.1,11,0.0,20.2,1011.0,Heatwave
40.1,7,0.0,13.3,1004.0,Heatwave
40.3,7,0.0,4.3,1005.0,Heatwave
42.7,7,0.0,7.6,1006.0,Heatwave
40.1,23,0.0,23.0,1004.0,Heatwave
41.1,7,0.0,6.1,1004.0,Heatwave
40.7,8,0.0,19.4,1005.0,Heatwave
41.0,13,0.0,10.4,1007.0,Heatwave
41.4,9,0.0,16.2,1008.0,Heatwave
40.2,8,0.0,17.6,1007.0,Heatwave
43.2,7,0.0,11.2,1008.0,Heatwave
40.3,16,0.0,6.5,1006.0,Heatwave
40.1,14,0.0,6.5,1004.0,Heatwave
40.3,14,0.0,19.8,1006.0,Heatwave
43.2,8,0.0,15.1,1006.0,Heatwave
40.3,13,0.0,16.6,1005.0,Heatwave
40.3,12,0.0,18.4,1005.0,Heatwave
42.3,7,0.0,5.4,1005.0,Heatwave
42.1,14,0.0,20.9,1006.0,Heatwave
41.4,10,0.0,11.2,1006.0,Heatwave
40.3,20,0.0,7.2,1008.0,Heatwave
41.1,14,0.0,17.6,1007.0,Heatwave
41.2,18,0.0,24.8,1007.0,Heatwave
43.2,12,0.0,19.4,1005.0,Heatwave
41.1,13,0.0,15.5,1006.0,Heatwave
44.1,10,0.0,13.3,1003.0,Heatwave
43.2,12,0.0,14.8,1005.0,Heatwave
42.4,18,0.0,29.2,1003.0,Heatwave
43.1,12,0.0,22.0,1004.0,Heatwave
40.3,22,0.0,24.5,1003.0,Heatwave
40.3,28,0.0,28.8,1003.0,Heatwave
40.0,25,0.0,11.9,1000.0,Heatwave
41.8,16,0.0,16.2,1002.0,Heatwave
40.3,6,0.0,22.0,1010.0,Heatwave
42.2,16,0.0,15.8,1002.0,Heatwave
40.2,10,0.0,28.1,1008.0,Heatwave
41.5,20,0.07,6.1,1001.0,Heatwave
40.4,26,0.18,14.4,999.0,Heatwave
42.3,6,0.0,19.1,1003.0,Heatwave
42.2,8,0.0,9.7,1001.0,Heatwave
41.4,5,0.0,15.1,1008.0,Heatwave
42.0,12,0.0,9.0,1004.0,Heatwave
41.3,21,0.0,17.6,1005.0,Heatwave
40.3,19,0.0,11.2,1001.0,Heatwave
42.2,11,0.0,7.9,1005.0,Heatwave
40.3,19,0.0,11.5,1005.0,Heatwave
40.4,9,0.0,10.1,1009.0,Heatwave
40.4,23,0.0,27.0,1006.0,Heatwave
42.1,17,0.0,27.0,1003.0,Heatwave
41.0,8,0.0,14.8,1001.0,Heatwave
41.4,14,0.0,30.6,1007.0,Heatwave
40.0,15,0.0,25.6,1006.0,Heatwave
40.0,12,0.0,9.0,1012.0,Heatwave
41.0,23,0.0,29.2,1002.0,Heatwave
41.3,22,0.0,25.6,1002.0,Heatwave
41.1,9,0.0,15.1,1002.0,Heatwave
41.3,22,0.0,13.0,1002.0,Heatwave
40.1,14,0.0,36.7,1010.0,Heatwave
40.3,19,0.0,32.0,1004.0,Heatwave
41.5,9,0.0,14.0,1001.0,Heatwave
40.4,13,0.0,10.8,1000.0,Heatwave
41.1,12,0.0,9.4,1004.0,Heatwave
41.3,9,0.0,34.2,1005.0,Heatwave
40.9,13,0.0,16.6,1000.0,Heatwave
44.3,10,0.0,22.3,1002.0,Heatwave
40.1,4,0.0,21.6,1011.0,Heatwave
40.1,8,0.0,11.9,1005.0,Heatwave
40.2,10,0.0,17.6,1007.0,Heatwave
41.4,13,0.0,13.3,1001.0,Heatwave
41.0,6,0.0,14.8,1011.0,Heatwave
42.1,18,0.0,17.6,1002.0,Heatwave
40.1,8,0.0,23.0,1007.0,Heatwave
41.0,15,0.0,29.2,1003.0,Heatwave
40.6,16,0.0,18.0,1001.0,Heatwave
43.0,17,0.0,20.9,1000.0,Heatwave
43.1,4,0.0,8.6,1011.0,Heatwave
41.0,19,0.0,5.8,1001.0,Heatwave
47.7,5,0.0,13.7,998.0,Heatwave
44.0,4,0.0,12.6,1007.0,Heatwave
44.2,14,0.0,14.8,998.0,Heatwave
45.3,7,0.0,4.0,998.0,Heatwave
41.3,11,0.0,29.2,998.0,Heatwave
42.1,14,0.0,22.0,998.0,Heatwave
43.2,11,0.0,7.2,997.0,Heatwave
42.3,4,0.0,12.6,1006.0,Heatwave
46.2,7,0.0,9.7,997.0,Heatwave
41.8,8,0.0,21.6,1000.0,Heatwave
44.0,11,0.0,22.0,999.0,Heatwave
40.1,4,0.0,13.0,1008.0,Heatwave
44.4,10,0.0,18.4,999.0,Heatwave
40.1,13,0.0,20.2,1005.0,Heatwave
42.3,6,0.0,28.1,1003.0,Heatwave
41.1,15,0.0,30.2,1003.0,Heatwave
41.2,19,0.0,23.4,1001.0,Heatwave
40.3,15,0.0,13.3,1003.0,Heatwave
42.6,8,0.0,6.1,1002.0,Heatwave
43.0,7,0.0,23.4,1001.0,Heatwave
40.0,5,0.0,12.2,1009.0,Heatwave
40.2,15,0.0,19.8,1001.0,Heatwave
41.2,8,0.0,11.5,1002.0,Heatwave
44.5,6,0.0,3.6,1001.0,Heatwave
42.1,14,0.0,12.6,1001.0,Heatwave
41.2,6,0.0,22.0,1008.0,Heatwave
41.2,10,0.0,22.7,1001.0,Heatwave
40.8,15,0.0,22.3,1001.0,Heatwave
40.1,22,0.0,16.9,999.0,Heatwave
44.2,10,0.0,10.4,1000.0,Heatwave
42.2,5,0.0,11.5,1007.0,Heatwave
42.3,20,0.0,18.0,1000.0,Heatwave
43.3,17,0.0,19.4,999.0,Heatwave
44.0,18,0.0,23.8,1000.0,Heatwave
41.1,25,0.0,16.9,1000.0,Heatwave
42.3,25,0.0,18.7,1000.0,Heatwave
41.0,11,0.0,36.7,1003.0,Heatwave
42.7,4,0.0,29.2,1005.0,Heatwave
42.0,11,0.0,28.4,1002.0,Heatwave
42.4,15,0.0,36.7,1003.0,Heatwave
43.5,6,0.0,31.0,1004.0,Heatwave
40.1,20,0.0,19.4,1001.0,Heatwave
43.1,12,0.0,42.5,1002.0,Heatwave
40.4,5,0.0,8.6,1012.0,Heatwave
40.0,22,0.0,17.3,1001.0,Heatwave
40.4,28,0.0,20.2,998.0,Heatwave
40.3,18,0.0,43.6,1001.0,Heatwave
40.4,17,0.0,16.2,1003.0,Heatwave
42.1,25,0.0,6.5,1003.0,Heatwave
40.3,12,0.0,6.8,1005.0,Heatwave
42.2,7,0.0,5.0,1004.0,Heatwave
43.3,9,0.0,18.4,1001.0,Heatwave
43.0,21,0.0,19.8,1002.0,Heatwave
40.0,11,0.0,3.6,1004.0,Heatwave
43.6,8,0.0,15.8,1000.0,Heatwave
40.1,7,0.0,25.9,1007.0,Heatwave
40.1,26,0.0,17.3,1005.0,Heatwave
43.2,16,0.0,22.3,1001.0,Heatwave
43.1,9,0.0,21.2,1002.0,Heatwave
41.2,10,0.0,24.8,999.0,Heatwave
40.1,19,0.0,20.2,1004.0,Heatwave
44.7,6,0.0,15.5,998.0,Heatwave
41.2,5,0.0,14.4,1007.0,Heatwave
40.1,7,0.0,30.2,1007.0,Heatwave
42.2,18,0.0,15.5,1003.0,Heatwave
43.1,17,0.0,10.1,1001.0,Heatwave
40.2,16,0.0,7.2,1003.0,Heatwave
40.9,20,0.0,15.1,1000.0,Heatwave
41.2,16,0.0,12.2,1003.0,Heatwave
45.0,7,0.0,16.9,998.0,Heatwave
43.3,4,0.0,3.6,1008.0,Heatwave
41.3,30,0.0,15.8,1003.0,Heatwave
40.3,23,0.0,7.9,1003.0,Heatwave
41.3,30,0.0,3.6,1001.0,Heatwave
42.1,13,0.0,8.3,1004.0,Heatwave
43.4,12,0.0,14.4,1001.0,Heatwave
43.9,8,0.0,15.1,998.0,Heatwave
42.2,15,0.0,9.7,1003.0,Heatwave
43.2,5,0.0,8.3,1009.0,Heatwave
41.4,22,0.0,5.4,1002.0,Heatwave
40.2,17,0.0,12.6,1003.0,Heatwave
43.2,13,0.0,11.2,1005.0,Heatwave
43.4,13,0.0,6.5,1002.0,Heatwave
41.2,23,0.0,9.4,1001.0,Heatwave
43.0,11,0.0,14.8,999.0,Heatwave
44.0,13,0.0,7.2,1002.0,Heatwave
44.4,4,0.0,4.3,1008.0,Heatwave
40.7,7,0.0,24.1,1006.0,Heatwave
42.3,22,0.0,22.7,1002.0,Heatwave
41.3,14,0.0,10.4,1001.0,Heatwave
43.2,10,0.0,18.7,1003.0,Heatwave
46.7,7,0.0,17.6,1000.0,Heatwave
44.1,18,0.0,21.6,1000.0,Heatwave
40.0,14,0.0,5.8,998.0,Heatwave
45.3,10,0.0,15.5,1000.0,Heatwave
42.2,7,0.0,8.6,1009.0,Heatwave
40.5,7,0.0,23.4,1007.0,Heatwave
42.1,18,0.0,15.1,1001.0,Heatwave
42.2,16,0.0,10.8,1002.0,Heatwave
47.2,5,0.0,32.4,998.0,Heatwave
46.0,11,0.0,18.7,996.0,Heatwave
41.7,10,0.0,15.8,997.0,Heatwave
46.0,9,0.0,13.0,997.0,Heatwave
43.2,4,0.0,15.1,1007.0,Heatwave
40.3,16,0.0,17.6,998.0,Heatwave
41.2,22,0.0,17.6,997.0,Heatwave
41.2,14,0.0,25.2,1000.0,Heatwave
48.6,4,0.0,13.0,996.0,Heatwave
42.4,20,0.0,16.9,995.0,Heatwave
43.3,25,0.0,19.1,995.0,Heatwave
44.3,3,0.0,24.5,1005.0,Heatwave
40.1,8,0.0,25.2,1003.0,Heatwave
40.4,16,0.0,31.7,1000.0,Heatwave
44.4,18,0.0,34.2,996.0,Heatwave
44.1,4,0.0,9.7,1006.0,Heatwave
43.1,6,0.0,42.5,1000.0,Heatwave
43.3,14,0.0,44.3,998.0,Heatwave
41.1,5,0.0,9.0,1008.0,Heatwave
40.1,10,0.0,5.4,1004.0,Heatwave
41.4,5,0.0,43.2,1000.0,Heatwave
40.4,24,0.0,12.6,995.0,Heatwave
41.4,15,0.0,34.2,998.0,Heatwave
42.5,5,0.0,30.6,999.0,Heatwave
41.4,14,0.0,33.5,998.0,Heatwave
40.4,5,0.0,27.4,1009.0,Heatwave
43.6,5,0.0,25.9,1000.0,Heatwave
40.1,25,0.0,22.3,999.0,Heatwave
40.2,13,0.0,25.6,1003.0,Heatwave
43.4,5,0.0,31.0,999.0,Heatwave
45.3,15,0.0,26.6,997.0,Heatwave
41.3,23,0.0,20.5,999.0,Heatwave
41.0,10,0.0,29.5,1001.0,Heatwave
43.3,5,0.0,33.1,998.0,Heatwave
43.2,20,0.0,18.4,995.0,Heatwave
43.1,12,0.0,28.1,997.0,Heatwave
40.2,5,0.0,4.3,1007.0,Heatwave
40.1,10,0.0,24.5,1001.0,Heatwave
44.8,6,0.0,40.7,997.0,Heatwave
43.4,12,0.0,20.2,994.0,Heatwave
43.1,9,0.0,34.6,996.0,Heatwave
41.2,4,0.0,3.6,1006.0,Heatwave
42.4,6,0.0,32.8,999.0,Heatwave
40.6,15,0.0,40.0,998.0,Heatwave
40.3,20,0.0,14.0,994.0,Heatwave
43.2,9,0.0,38.5,996.0,Heatwave
40.2,7,0.0,10.8,1006.0,Heatwave
40.1,15,0.0,24.1,1005.0,Heatwave
40.1,16,0.0,23.8,999.0,Heatwave
45.3,9,0.0,33.5,996.0,Heatwave
40.2,5,0.0,6.8,1007.0,Heatwave
44.8,6,0.0,20.5,998.0,Heatwave
40.5,17,0.0,23.8,998.0,Heatwave
43.1,14,0.0,17.3,996.0,Heatwave
41.1,5,0.0,11.2,1006.0,Heatwave
41.2,11,0.0,22.0,996.0,Heatwave
45.7,5,0.0,20.5,995.0,Heatwave
45.2,11,0.0,22.0,995.0,Heatwave
42.1,5,0.0,6.8,1004.0,Heatwave
43.0,9,0.0,11.9,995.0,Heatwave
43.1,27,0.0,9.7,1002.0,Heatwave
42.0,10,0.0,15.8,995.0,Heatwave
46.8,6,0.0,6.8,994.0,Heatwave
44.1,13,0.0,14.8,994.0,Heatwave
41.3,5,0.0,28.1,1003.0,Heatwave
43.2,9,0.0,15.5,994.0,Heatwave
45.3,26,0.0,17.6,1002.0,Heatwave
42.0,11,0.0,23.0,995.0,Heatwave
47.1,7,0.0,5.0,993.0,Heatwave
46.3,8,0.0,19.4,994.0,Heatwave
41.3,4,0.0,30.2,1004.0,Heatwave
42.1,15,0.0,18.4,994.0,Heatwave
44.2,27,0.0,10.1,1004.0,Heatwave
43.7,7,0.0,42.1,996.0,Heatwave
46.2,11,0.0,18.4,994.0,Heatwave
43.2,15,0.0,11.9,995.0,Heatwave
42.2,7,0.0,22.3,999.0,Heatwave
42.1,13,0.0,40.7,997.0,Heatwave
40.1,14,0.0,8.6,1005.0,Heatwave
42.7,8,0.0,23.4,998.0,Heatwave
42.1,13,0.0,36.7,997.0,Heatwave
41.1,14,0.0,10.1,1004.0,Heatwave
41.1,10,0.0,38.5,999.0,Heatwave
43.2,12,0.0,40.7,997.0,Heatwave
43.2,12,0.0,13.7,1002.0,Heatwave
42.3,14,0.0,9.0,1003.0,Heatwave
41.2,7,0.0,37.1,999.0,Heatwave
42.0,11,0.0,43.6,998.0,Heatwave
42.1,15,0.0,13.7,1001.0,Heatwave
44.1,29,0.0,4.7,1004.0,Heatwave
40.1,17,0.0,46.1,997.0,Heatwave
41.2,17,0.0,14.4,1001.0,Heatwave
41.5,9,0.0,24.8,996.0,Heatwave
40.3,14,0.0,33.8,997.0,Heatwave
40.0,22,0.0,30.6,997.0,Heatwave
41.0,17,0.0,19.8,996.0,Heatwave
44.4,9,0.0,17.6,996.0,Heatwave
43.4,21,0.0,10.4,996.0,Heatwave
40.2,7,0.0,10.8,1006.0,Heatwave
40.1,15,0.0,13.0,997.0,Heatwave
40.4,20,0.0,18.7,997.0,Heatwave
44.9,8,0.0,3.6,996.0,Heatwave
44.2,14,0.0,13.3,997.0,Heatwave
40.1,6,0.0,6.8,1005.0,Heatwave
41.2,16,0.0,7.2,999.0,Heatwave
44.9,11,0.0,18.7,998.0,Heatwave
45.2,7,0.0,7.2,997.0,Heatwave
41.0,5,0.0,14.0,1006.0,Heatwave
41.1,16,0.0,20.5,1000.0,Heatwave
46.3,9,0.0,4.7,998.0,Heatwave
41.0,5,0.0,13.3,1007.0,Heatwave
44.2,14,0.0,6.8,1000.0,Heatwave
45.2,8,0.0,7.9,999.0,Heatwave
42.3,5,0.0,15.1,1007.0,Heatwave
42.3,27,0.0,12.6,999.0,Heatwave
40.1,25,0.0,3.6,999.0,Heatwave
44.1,29,0.0,10.8,1005.0,Heatwave
43.4,19,0.0,11.5,998.0,Heatwave
46.8,8,0.0,14.4,997.0,Heatwave
41.2,22,0.0,16.9,998.0,Heatwave
43.3,8,0.0,19.4,1006.0,Heatwave
43.0,27,0.0,26.6,997.0,Heatwave
41.4,22,0.0,36.7,998.0,Heatwave
47.9,4,0.0,16.6,996.0,Heatwave
40.1,30,0.0,18.7,997.0,Heatwave
43.1,5,0.0,9.7,1004.0,Heatwave
45.4,22,0.0,15.8,996.0,Heatwave
41.3,23,0.0,8.3,998.0,Heatwave
45.0,9,0.0,15.8,999.0,Heatwave
47.3,10,0.0,11.9,996.0,Heatwave
40.4,28,0.0,6.1,997.0,Heatwave
44.4,5,0.0,3.6,1006.0,Heatwave
41.4,12,0.0,11.2,1004.0,Heatwave
40.2,13,0.0,27.4,1003.0,Heatwave
44.9,15,0.0,20.9,997.0,Heatwave
42.3,6,0.0,21.6,1006.0,Heatwave
42.3,10,0.0,19.4,1004.0,Heatwave
46.1,11,0.0,12.2,997.0,Heatwave
42.5,6,0.0,21.2,1002.0,Heatwave
46.0,12,0.0,35.3,999.0,Heatwave
43.0,16,0.0,4.3,998.0,Heatwave
42.4,7,0.0,26.3,1008.0,Heatwave
40.2,12,0.0,9.7,1006.0,Heatwave
41.0,14,0.0,11.9,1007.0,Heatwave
45.0,18,0.0,19.8,997.0,Heatwave
40.1,28,0.0,22.7,998.0,Heatwave
40.2,26,0.0,30.6,1000.0,Heatwave
43.7,9,0.0,17.6,998.0,Heatwave
42.3,5,0.0,19.1,1007.0,Heatwave
40.1,14,0.0,10.4,1005.0,Heatwave
41.2,14,0.0,3.6,1004.0,Heatwave
42.0,30,0.0,23.0,1002.0,Heatwave
45.3,7,0.0,29.9,996.0,Heatwave
40.1,11,0.0,20.2,1000.0,Heatwave
42.1,29,0.0,31.0,994.0,Heatwave
41.1,7,0.0,25.9,1005.0,Heatwave
41.3,14,0.0,11.9,1003.0,Heatwave
40.2,17,0.0,17.3,1001.0,Heatwave
45.3,7,0.0,36.7,996.0,Heatwave
41.0,8,0.0,24.1,1006.0,Heatwave
40.4,14,0.0,13.0,1005.0,Heatwave
40.2,16,0.0,10.4,1004.0,Heatwave
42.4,14,0.0,22.0,1001.0,Heatwave
46.3,6,0.0,30.2,998.0,Heatwave
42.1,6,0.0,25.9,1007.0,Heatwave
40.2,17,0.0,11.2,1003.0,Heatwave
44.3,26,0.0,23.4,1004.0,Heatwave
42.0,18,0.0,26.6,998.0,Heatwave
46.1,9,0.0,29.9,995.0,Heatwave
45.4,16,0.0,31.3,994.0,Heatwave
42.3,6,0.0,10.8,1006.0,Heatwave
40.0,17,0.0,11.2,1000.0,Heatwave
40.1,16,0.0,11.2,998.0,Heatwave
45.1,22,0.0,23.8,1002.0,Heatwave
40.0,23,0.0,27.7,995.0,Heatwave
46.4,8,0.0,29.9,992.0,Heatwave
42.4,7,0.0,23.0,1002.0,Heatwave
40.0,15,0.0,16.2,1000.0,Heatwave
40.1,14,0.0,17.6,1001.0,Heatwave
41.0,19,0.0,11.9,994.0,Heatwave
46.9,6,0.0,12.6,993.0,Heatwave
42.3,6,0.0,15.1,1002.0,Heatwave
40.2,14,0.0,16.2,1002.0,Heatwave
43.2,29,0.0,7.6,992.0,Heatwave
46.1,12,0.0,7.9,996.0,Heatwave
45.9,11,0.0,6.5,995.0,Heatwave
42.2,25,0.0,13.7,995.0,Heatwave
44.1,5,0.0,9.4,1003.0,Heatwave
44.4,24,0.0,6.1,994.0,Heatwave
41.2,30,0.0,23.4,1004.0,Heatwave
46.1,13,0.0,10.1,996.0,Heatwave
46.6,7,0.0,3.6,995.0,Heatwave
43.1,6,0.0,5.8,1004.0,Heatwave
45.2,22,0.0,14.0,995.0,Heatwave
43.2,15,0.0,11.9,996.0,Heatwave
48.8,5,0.0,3.6,995.0,Heatwave
44.1,5,0.0,8.6,1004.0,Heatwave
46.4,18,0.0,10.4,996.0,Heatwave
42.3,24,0.0,13.3,998.0,Heatwave
42.1,16,0.0,28.4,998.0,Heatwave
41.8,19,0.0,16.2,998.0,Heatwave
43.3,5,0.0,6.5,1006.0,Heatwave
40.1,14,0.0,6.5,1003.0,Heatwave
45.3,20,0.0,11.9,997.0,Heatwave
40.1,19,0.0,14.8,1001.0,Heatwave
45.8,7,0.0,27.0,998.0,Heatwave
44.1,23,0.0,16.9,995.0,Heatwave
46.1,15,0.0,23.4,997.0,Heatwave
45.4,5,0.0,4.7,1007.0,Heatwave
42.2,25,0.0,22.7,997.0,Heatwave
44.3,24,0.0,32.0,1004.0,Heatwave
43.2,20,0.0,19.1,997.0,Heatwave
46.3,8,0.0,32.8,997.0,Heatwave
45.4,18,0.0,38.9,994.0,Heatwave
41.2,7,0.0,9.4,1006.0,Heatwave
41.7,19,0.0,21.2,999.0,Heatwave
45.9,5,0.0,17.6,996.0,Heatwave
43.3,25,0.0,31.7,995.0,Heatwave
42.0,5,0.0,16.2,1005.0,Heatwave
40.2,25,0.0,8.3,998.0,Heatwave
41.2,19,0.0,16.2,1001.0,Heatwave
43.3,13,0.0,19.8,999.0,Heatwave
43.1,5,0.0,12.2,1006.0,Heatwave
46.2,17,0.0,13.0,996.0,Heatwave
43.0,13,0.0,27.7,1003.0,Heatwave
44.3,11,0.0,28.1,1000.0,Heatwave
42.3,30,0.0,18.7,998.0,Heatwave
42.2,8,0.0,18.4,1008.0,Heatwave
43.4,24,0.0,16.6,998.0,Heatwave
43.3,9,0.0,29.2,1003.0,Heatwave
44.9,9,0.0,36.0,1000.0,Heatwave
42.0,9,0.0,15.1,1009.0,Heatwave
41.1,27,0.0,6.5,1000.0,Heatwave
42.2,13,0.0,35.3,1003.0,Heatwave
44.8,9,0.0,25.2,999.0,Heatwave
42.2,8,0.0,22.0,1008.0,Heatwave
42.4,25,0.0,10.1,1000.0,Heatwave
41.3,14,0.0,31.3,1003.0,Heatwave
42.3,8,0.0,27.0,1006.0,Heatwave
42.2,24,0.0,15.1,999.0,Heatwave
42.4,12,0.0,20.9,1002.0,Heatwave
42.2,10,0.0,13.7,1006.0,Heatwave
43.1,24,0.0,13.7,1000.0,Heatwave
44.9,11,0.0,27.0,1002.0,Heatwave
43.3,8,0.0,9.4,1006.0,Heatwave
43.4,24,0.0,5.4,1001.0,Heatwave
42.2,16,0.0,21.2,1005.0,Heatwave
44.3,9,0.0,3.6,1008.0,Heatwave
42.3,25,0.0,7.9,1003.0,Heatwave
45.2,11,0.0,14.8,1003.0,Heatwave
40.3,26,0.0,13.7,1000.0,Heatwave
43.3,12,0.0,12.6,1008.0,Heatwave
43.2,21,0.0,5.8,1002.0,Heatwave
44.4,11,0.0,14.4,1003.0,Heatwave
43.1,22,0.0,14.0,1001.0,Heatwave
44.4,8,0.0,3.6,1006.0,Heatwave
40.1,25,0.0,6.5,1003.0,Heatwave
44.1,9,0.0,19.8,1004.0,Heatwave
41.7,30,0.0,6.1,1003.0,Heatwave
43.2,20,0.0,9.7,1002.0,Heatwave
43.4,11,0.0,3.6,1008.0,Heatwave
41.2,23,0.0,11.9,1002.0,Heatwave
41.1,30,0.0,11.9,1000.0,Heatwave
42.0,13,0.0,19.1,1004.0,Heatwave
41.1,21,0.0,15.1,1014.0,Heatwave
48.2,7,0.0,34.6,1000.0,Heatwave
43.2,25,0.0,13.3,1000.0,Heatwave
43.1,11,0.0,20.2,1008.0,Heatwave
41.1,25,0.0,16.9,1000.0,Heatwave
40.2,12,0.0,5.8,1009.0,Heatwave
41.3,22,0.0,25.2,1000.0,Heatwave
45.8,7,0.0,19.1,1000.0,Heatwave
43.2,5,0.0,22.7,1007.0,Heatwave
40.2,8,0.0,9.7,1012.0,Heatwave
45.2,8,0.0,27.0,997.0,Heatwave
42.2,21,0.0,14.0,997.0,Heatwave
41.2,5,0.0,22.3,1004.0,Heatwave
44.1,21,0.0,5.8,996.0,Heatwave
40.3,18,0.0,27.7,998.0,Heatwave
42.2,5,0.0,23.0,1003.0,Heatwave
43.4,22,0.0,18.4,997.0,Heatwave
40.3,19,0.0,23.8,1001.0,Heatwave
45.1,5,0.0,8.6,1001.0,Heatwave
41.2,6,0.0,25.2,1005.0,Heatwave
41.0,27,0.0,8.3,997.0,Heatwave
43.2,14,0.0,19.8,1000.0,Heatwave
40.4,5,0.0,18.4,1007.0,Heatwave
42.3,27,0.0,9.4,999.0,Heatwave
40.1,26,0.0,13.7,1000.0,Heatwave
41.9,17,0.0,20.5,1000.0,Heatwave
40.3,18,0.0,24.1,1000.0,Heatwave
44.2,12,0.0,29.5,997.0,Heatwave
41.1,7,0.0,25.9,1005.0,Heatwave
42.3,29,0.0,11.5,996.0,Heatwave
41.4,13,0.0,13.3,1000.0,Heatwave
41.1,16,0.0,12.2,1001.0,Heatwave
40.6,12,0.0,4.0,1004.0,Heatwave
41.1,27,0.0,3.6,1000.0,Heatwave
40.1,26,0.0,9.4,999.0,Heatwave
40.3,13,0.0,24.1,1001.0,Heatwave
42.1,11,0.0,6.1,1001.0,Heatwave
42.4,20,0.0,6.1,999.0,Heatwave
41.1,30,0.0,24.1,999.0,Heatwave
42.2,25,0.0,6.8,999.0,Heatwave
40.4,19,0.0,15.8,999.0,Heatwave
41.3,22,0.0,11.2,999.0,Heatwave
41.1,18,0.0,9.4,999.0,Heatwave
43.1,9,0.0,20.5,999.0,Heatwave
45.1,13,0.0,4.0,999.0,Heatwave
43.4,13,0.0,11.2,1000.0,Heatwave
42.6,12,0.0,27.7,999.0,Heatwave
